country,id_json
Bahrain,48.0
Bahrain,48.0
Bangladesh,50.0
Bangladesh,50.0
Bangladesh,50.0
Bangladesh,50.0
Bangladesh,50.0
Bangladesh,50.0
Bangladesh,50.0
Bangladesh,50.0
Bangladesh,50.0
Bangladesh,50.0
Bangladesh,50.0
Bangladesh,50.0
Bangladesh,50.0
Belarus,112.0
Belarus,112.0
Belarus,112.0
Belarus,112.0
Belarus,112.0
Belarus,112.0
Belarus,112.0
Belarus,112.0
Belarus,112.0
Belarus,112.0
Belgium,56.0
Belgium,56.0
Belgium,56.0
Belgium,56.0
Belgium,56.0
Belgium,56.0
Belgium,56.0
Belgium,56.0
Belgium,56.0
Belgium,56.0
Belgium,56.0
Belgium,56.0
Belgium,56.0
Belize,84.0
Belize,84.0
Belize,84.0
Belize,84.0
Belize,84.0
Benin,204.0
Benin,204.0
Benin,204.0
Benin,204.0
Benin,204.0
Benin,204.0
Benin,204.0
Benin,204.0
Benin,204.0
Benin,204.0
Benin,204.0
Benin,204.0
Benin,204.0
Bhutan,64.0
Bhutan,64.0
Bhutan,64.0
Bhutan,64.0
Bhutan,64.0
Bolivia,68.0
Bolivia,68.0
Bolivia,68.0
Bolivia,68.0
Bolivia,68.0
Bolivia,68.0
Bolivia,68.0
Bolivia,68.0
Bolivia,68.0
Bolivia,68.0
Bolivia,68.0
Bolivia,68.0
Bolivia,68.0
Bosnia and Herzegovina,70.0
Bosnia and Herzegovina,70.0
Bosnia and Herzegovina,70.0
Bosnia and Herzegovina,70.0
Bosnia and Herzegovina,70.0
Bosnia and Herzegovina,70.0
Bosnia and Herzegovina,70.0
Bosnia and Herzegovina,70.0
Bosnia and Herzegovina,70.0
Bosnia and Herzegovina,70.0
Bosnia and Herzegovina,70.0
Bosnia and Herzegovina,70.0
Bosnia and Herzegovina,70.0
Botswana,72.0
Botswana,72.0
Botswana,72.0
Botswana,72.0
Botswana,72.0
Botswana,72.0
Botswana,72.0
Botswana,72.0
Botswana,72.0
Botswana,72.0
Botswana,72.0
Botswana,72.0
Botswana,72.0
Brazil,76.0
Brazil,76.0
Brazil,76.0
Brazil,76.0
Brazil,76.0
Brazil,76.0
Brazil,76.0
Brazil,76.0
Brazil,76.0
Brazil,76.0
Brazil,76.0
Brazil,76.0
Brazil,76.0
Bulgaria,100.0
Bulgaria,100.0
Bulgaria,100.0
Bulgaria,100.0
Bulgaria,100.0
Bulgaria,100.0
Bulgaria,100.0
Bulgaria,100.0
Bulgaria,100.0
Bulgaria,100.0
Bulgaria,100.0
Bulgaria,100.0
Bulgaria,100.0
Burkina Faso,854.0
Burkina Faso,854.0
Burkina Faso,854.0
Burkina Faso,854.0
Burkina Faso,854.0
Burkina Faso,854.0
Burkina Faso,854.0
Burkina Faso,854.0
Burkina Faso,854.0
Burkina Faso,854.0
Burkina Faso,854.0
Burkina Faso,854.0
Burkina Faso,854.0
Burundi,108.0
Burundi,108.0
Burundi,108.0
Burundi,108.0
Burundi,108.0
Burundi,108.0
Burundi,108.0
Burundi,108.0
Burundi,108.0
Cambodia,116.0
Cambodia,116.0
Cambodia,116.0
Cambodia,116.0
Cambodia,116.0
Cambodia,116.0
Cambodia,116.0
Cambodia,116.0
Cambodia,116.0
Cambodia,116.0
Cambodia,116.0
Cambodia,116.0
Cambodia,116.0
Cameroon,120.0
Cameroon,120.0
Cameroon,120.0
Cameroon,120.0
Cameroon,120.0
Cameroon,120.0
Cameroon,120.0
Cameroon,120.0
Cameroon,120.0
Cameroon,120.0
Cameroon,120.0
Cameroon,120.0
Cameroon,120.0
Canada,124.0
Canada,124.0
Canada,124.0
Canada,124.0
Canada,124.0
Canada,124.0
Canada,124.0
Canada,124.0
Canada,124.0
Canada,124.0
Canada,124.0
Canada,124.0
Canada,124.0
Central African Republic,140.0
Central African Republic,140.0
Central African Republic,140.0
Central African Republic,140.0
Central African Republic,140.0
Central African Republic,140.0
Central African Republic,140.0
Chad,148.0
Chad,148.0
Chad,148.0
Chad,148.0
Chad,148.0
Chad,148.0
Chad,148.0
Chad,148.0
Chad,148.0
Chad,148.0
Chad,148.0
Chad,148.0
Chad,148.0
Chile,152.0
Chile,152.0
Chile,152.0
Chile,152.0
Chile,152.0
Chile,152.0
Chile,152.0
Chile,152.0
Chile,152.0
Chile,152.0
Chile,152.0
Chile,152.0
Chile,152.0
China,156.0
China,156.0
China,156.0
China,156.0
China,156.0
China,156.0
China,156.0
China,156.0
China,156.0
China,156.0
China,156.0
China,156.0
China,156.0
Colombia,170.0
Colombia,170.0
Colombia,170.0
Colombia,170.0
Colombia,170.0
Colombia,170.0
Colombia,170.0
Colombia,170.0
Colombia,170.0
Colombia,170.0
Colombia,170.0
Colombia,170.0
Colombia,170.0
Comoros,174.0
Comoros,174.0
Comoros,174.0
Comoros,174.0
Comoros,174.0
Comoros,174.0
Comoros,174.0
Comoros,174.0
Comoros,174.0
Comoros,174.0
Comoros,174.0
Congo,178.0
Congo,178.0
Congo,178.0
Congo,178.0
Congo,178.0
Congo,178.0
Congo,178.0
Congo,178.0
Congo,178.0
Congo,178.0
Congo,178.0
Congo,178.0
Congo,178.0
Costa Rica,188.0
Costa Rica,188.0
Costa Rica,188.0
Costa Rica,188.0
Costa Rica,188.0
Costa Rica,188.0
Costa Rica,188.0
Costa Rica,188.0
Costa Rica,188.0
Costa Rica,188.0
Costa Rica,188.0
Costa Rica,188.0
Costa Rica,188.0
Côte d’Ivoire,384.0
Côte d’Ivoire,384.0
Côte d’Ivoire,384.0
Côte d’Ivoire,384.0
Côte d’Ivoire,384.0
Côte d’Ivoire,384.0
Côte d’Ivoire,384.0
Côte d’Ivoire,384.0
Côte d’Ivoire,384.0
Côte d’Ivoire,384.0
Côte d’Ivoire,384.0
Côte d’Ivoire,384.0
Croatia,191.0
Croatia,191.0
Croatia,191.0
Croatia,191.0
Croatia,191.0
Croatia,191.0
Croatia,191.0
Croatia,191.0
Croatia,191.0
Croatia,191.0
Croatia,191.0
Croatia,191.0
Croatia,191.0
Cuba,192.0
Cyprus,196.0
Cyprus,196.0
Cyprus,196.0
Cyprus,196.0
Cyprus,196.0
Cyprus,196.0
Cyprus,196.0
Cyprus,196.0
Cyprus,196.0
Cyprus,196.0
Cyprus,196.0
Cyprus,196.0
Cyprus,196.0
Czechia,203.0
Czechia,203.0
Czechia,203.0
Czechia,203.0
Czechia,203.0
Czechia,203.0
Czechia,203.0
Czechia,203.0
Czechia,203.0
Czechia,203.0
Czechia,203.0
Czechia,203.0
Czechia,203.0
Denmark,208.0
Denmark,208.0
Denmark,208.0
Denmark,208.0
Denmark,208.0
Denmark,208.0
Denmark,208.0
Denmark,208.0
Denmark,208.0
Denmark,208.0
Denmark,208.0
Denmark,208.0
Denmark,208.0
Djibouti,262.0
Djibouti,262.0
Djibouti,262.0
Dominican Republic,214.0
Dominican Republic,214.0
Dominican Republic,214.0
Dominican Republic,214.0
Dominican Republic,214.0
Dominican Republic,214.0
Dominican Republic,214.0
Dominican Republic,214.0
Dominican Republic,214.0
Dominican Republic,214.0
Dominican Republic,214.0
Dominican Republic,214.0
Dominican Republic,214.0
DR Congo,180.0
DR Congo,180.0
DR Congo,180.0
DR Congo,180.0
DR Congo,180.0
DR Congo,180.0
DR Congo,180.0
DR Congo,180.0
DR Congo,180.0
DR Congo,180.0
DR Congo,180.0
Ecuador,218.0
Ecuador,218.0
Ecuador,218.0
Ecuador,218.0
Ecuador,218.0
Ecuador,218.0
Ecuador,218.0
Ecuador,218.0
Ecuador,218.0
Ecuador,218.0
Ecuador,218.0
Ecuador,218.0
Ecuador,218.0
Egypt,818.0
Egypt,818.0
Egypt,818.0
Egypt,818.0
Egypt,818.0
Egypt,818.0
Egypt,818.0
Egypt,818.0
Egypt,818.0
Egypt,818.0
Egypt,818.0
Egypt,818.0
Egypt,818.0
El Salvador,222.0
El Salvador,222.0
El Salvador,222.0
El Salvador,222.0
El Salvador,222.0
El Salvador,222.0
El Salvador,222.0
El Salvador,222.0
El Salvador,222.0
El Salvador,222.0
El Salvador,222.0
El Salvador,222.0
El Salvador,222.0
Estonia,233.0
Estonia,233.0
Estonia,233.0
Estonia,233.0
Estonia,233.0
Estonia,233.0
Estonia,233.0
Estonia,233.0
Estonia,233.0
Estonia,233.0
Estonia,233.0
Estonia,233.0
Estonia,233.0
Eswatini,748.0
Eswatini,748.0
Eswatini,748.0
Ethiopia,231.0
Ethiopia,231.0
Ethiopia,231.0
Ethiopia,231.0
Ethiopia,231.0
Ethiopia,231.0
Ethiopia,231.0
Ethiopia,231.0
Ethiopia,231.0
Ethiopia,231.0
Ethiopia,231.0
Ethiopia,231.0
Ethiopia,231.0
Finland,246.0
Finland,246.0
Finland,246.0
Finland,246.0
Finland,246.0
Finland,246.0
Finland,246.0
Finland,246.0
Finland,246.0
Finland,246.0
Finland,246.0
Finland,246.0
Finland,246.0
France,250.0
France,250.0
France,250.0
France,250.0
France,250.0
France,250.0
France,250.0
France,250.0
France,250.0
France,250.0
France,250.0
France,250.0
France,250.0
Gabon,266.0
Gabon,266.0
Gabon,266.0
Gabon,266.0
Gabon,266.0
Gabon,266.0
Gabon,266.0
Gabon,266.0
Gabon,266.0
Gabon,266.0
Gabon,266.0
Gabon,266.0
Gambia,270.0
Gambia,270.0
Gambia,270.0
Gambia,270.0
Gambia,270.0
Gambia,270.0
Gambia,270.0
Georgia,268.0
Georgia,268.0
Georgia,268.0
Georgia,268.0
Georgia,268.0
Georgia,268.0
Georgia,268.0
Georgia,268.0
Georgia,268.0
Georgia,268.0
Georgia,268.0
Georgia,268.0
Georgia,268.0
Germany,276.0
Germany,276.0
Germany,276.0
Germany,276.0
Germany,276.0
Germany,276.0
Germany,276.0
Germany,276.0
Germany,276.0
Germany,276.0
Germany,276.0
Germany,276.0
Germany,276.0
Ghana,288.0
Ghana,288.0
Ghana,288.0
Ghana,288.0
Ghana,288.0
Ghana,288.0
Ghana,288.0
Ghana,288.0
Ghana,288.0
Ghana,288.0
Ghana,288.0
Ghana,288.0
Ghana,288.0
Greece,300.0
Greece,300.0
Greece,300.0
Greece,300.0
Greece,300.0
Greece,300.0
Greece,300.0
Greece,300.0
Greece,300.0
Greece,300.0
Greece,300.0
Greece,300.0
Greece,300.0
Guatemala,320.0
Guatemala,320.0
Guatemala,320.0
Guatemala,320.0
Guatemala,320.0
Guatemala,320.0
Guatemala,320.0
Guatemala,320.0
Guatemala,320.0
Guatemala,320.0
Guatemala,320.0
Guatemala,320.0
Guatemala,320.0
Guinea,324.0
Guinea,324.0
Guinea,324.0
Guinea,324.0
Guinea,324.0
Guinea,324.0
Guinea,324.0
Guinea,324.0
Guinea,324.0
Guinea,324.0
Guinea,324.0
Guinea,324.0
Guinea,324.0
Guyana,328.0
Haiti,332.0
Haiti,332.0
Haiti,332.0
Haiti,332.0
Haiti,332.0
Haiti,332.0
Haiti,332.0
Haiti,332.0
Haiti,332.0
Honduras,340.0
Honduras,340.0
Honduras,340.0
Honduras,340.0
Honduras,340.0
Honduras,340.0
Honduras,340.0
Honduras,340.0
Honduras,340.0
Honduras,340.0
Honduras,340.0
Honduras,340.0
Honduras,340.0
Hong Kong SAR of China,344.0
Hong Kong SAR of China,344.0
Hong Kong SAR of China,344.0
Hong Kong SAR of China,344.0
Hong Kong SAR of China,344.0
Hong Kong SAR of China,344.0
Hong Kong SAR of China,344.0
Hong Kong SAR of China,344.0
Hong Kong SAR of China,344.0
Hong Kong SAR of China,344.0
Hong Kong SAR of China,344.0
Hong Kong SAR of China,344.0
Hong Kong SAR of China,344.0
Hungary,348.0
Hungary,348.0
Hungary,348.0
Hungary,348.0
Hungary,348.0
Hungary,348.0
Hungary,348.0
Hungary,348.0
Hungary,348.0
Hungary,348.0
Hungary,348.0
Hungary,348.0
Hungary,348.0
Iceland,352.0
Iceland,352.0
Iceland,352.0
Iceland,352.0
Iceland,352.0
Iceland,352.0
Iceland,352.0
Iceland,352.0
Iceland,352.0
Iceland,352.0
Iceland,352.0
Iceland,352.0
Iceland,352.0
India,356.0
India,356.0
India,356.0
India,356.0
India,356.0
India,356.0
India,356.0
India,356.0
India,356.0
India,356.0
India,356.0
India,356.0
India,356.0
Indonesia,360.0
Indonesia,360.0
Indonesia,360.0
Indonesia,360.0
Indonesia,360.0
Indonesia,360.0
Indonesia,360.0
Indonesia,360.0
Indonesia,360.0
Indonesia,360.0
Indonesia,360.0
Indonesia,360.0
Indonesia,360.0
Iran,364.0
Iran,364.0
Iran,364.0
Iran,364.0
Iran,364.0
Iran,364.0
Iran,364.0
Iran,364.0
Iran,364.0
Iran,364.0
Iran,364.0
Iran,364.0
Iran,364.0
Iraq,368.0
Iraq,368.0
Iraq,368.0
Iraq,368.0
Iraq,368.0
Iraq,368.0
Iraq,368.0
Iraq,368.0
Iraq,368.0
Iraq,368.0
Iraq,368.0
Iraq,368.0
Iraq,368.0
Ireland,372.0
Ireland,372.0
Ireland,372.0
Ireland,372.0
Ireland,372.0
Ireland,372.0
Ireland,372.0
Ireland,372.0
Ireland,372.0
Ireland,372.0
Ireland,372.0
Ireland,372.0
Ireland,372.0
Israel,376.0
Israel,376.0
Israel,376.0
Israel,376.0
Israel,376.0
Israel,376.0
Israel,376.0
Israel,376.0
Israel,376.0
Israel,376.0
Israel,376.0
Israel,376.0
Israel,376.0
Italy,380.0
Italy,380.0
Italy,380.0
Italy,380.0
Italy,380.0
Italy,380.0
Italy,380.0
Italy,380.0
Italy,380.0
Italy,380.0
Italy,380.0
Italy,380.0
Italy,380.0
Jamaica,388.0
Jamaica,388.0
Jamaica,388.0
Jamaica,388.0
Jamaica,388.0
Jamaica,388.0
Jamaica,388.0
Jamaica,388.0
Jamaica,388.0
Jamaica,388.0
Jamaica,388.0
Jamaica,388.0
Jamaica,388.0
Japan,392.0
Japan,392.0
Japan,392.0
Japan,392.0
Japan,392.0
Japan,392.0
Japan,392.0
Japan,392.0
Japan,392.0
Japan,392.0
Japan,392.0
Japan,392.0
Japan,392.0
Jordan,400.0
Jordan,400.0
Jordan,400.0
Jordan,400.0
Jordan,400.0
Jordan,400.0
Jordan,400.0
Jordan,400.0
Jordan,400.0
Jordan,400.0
Jordan,400.0
Jordan,400.0
Jordan,400.0
Kazakhstan,398.0
Kazakhstan,398.0
Kazakhstan,398.0
Kazakhstan,398.0
Kazakhstan,398.0
Kazakhstan,398.0
Kazakhstan,398.0
Kazakhstan,398.0
Kazakhstan,398.0
Kazakhstan,398.0
Kazakhstan,398.0
Kazakhstan,398.0
Kazakhstan,398.0
Kenya,404.0
Kenya,404.0
Kenya,404.0
Kenya,404.0
Kenya,404.0
Kenya,404.0
Kenya,404.0
Kenya,404.0
Kenya,404.0
Kenya,404.0
Kenya,404.0
Kenya,404.0
Kenya,404.0
Kosovo,
Kosovo,
Kosovo,
Kosovo,
Kosovo,
Kosovo,
Kosovo,
Kosovo,
Kosovo,
Kosovo,
Kosovo,
Kosovo,
Kosovo,
Kuwait,414.0
Kuwait,414.0
Kuwait,414.0
Kuwait,414.0
Kuwait,414.0
Kuwait,414.0
Kuwait,414.0
Kuwait,414.0
Kuwait,414.0
Kuwait,414.0
Kuwait,414.0
Kuwait,414.0
Kyrgyzstan,417.0
Kyrgyzstan,417.0
Kyrgyzstan,417.0
Kyrgyzstan,417.0
Kyrgyzstan,417.0
Kyrgyzstan,417.0
Kyrgyzstan,417.0
Kyrgyzstan,417.0
Kyrgyzstan,417.0
Kyrgyzstan,417.0
Kyrgyzstan,417.0
Kyrgyzstan,417.0
Kyrgyzstan,417.0
Lao PDR,418.0
Lao PDR,418.0
Lao PDR,418.0
Lao PDR,418.0
Lao PDR,418.0
Lao PDR,418.0
Lao PDR,418.0
Lao PDR,418.0
Lao PDR,418.0
Lao PDR,418.0
Lao PDR,418.0
Lao PDR,418.0
Latvia,428.0
Latvia,428.0
Latvia,428.0
Latvia,428.0
Latvia,428.0
Latvia,428.0
Latvia,428.0
Latvia,428.0
Latvia,428.0
Latvia,428.0
Latvia,428.0
Latvia,428.0
Latvia,428.0
Lebanon,422.0
Lebanon,422.0
Lebanon,422.0
Lebanon,422.0
Lebanon,422.0
Lebanon,422.0
Lebanon,422.0
Lebanon,422.0
Lebanon,422.0
Lebanon,422.0
Lebanon,422.0
Lebanon,422.0
Lebanon,422.0
Lesotho,426.0
Lesotho,426.0
Lesotho,426.0
Lesotho,426.0
Lesotho,426.0
Lesotho,426.0
Lesotho,426.0
Lesotho,426.0
Lesotho,426.0
Lesotho,426.0
Liberia,430.0
Liberia,430.0
Liberia,430.0
Liberia,430.0
Liberia,430.0
Liberia,430.0
Liberia,430.0
Liberia,430.0
Liberia,430.0
Liberia,430.0
Liberia,430.0
Liberia,430.0
Liberia,430.0
Libya,434.0
Libya,434.0
Libya,434.0
Libya,434.0
Libya,434.0
Libya,434.0
Libya,434.0
Libya,434.0
Libya,434.0
Libya,434.0
Libya,434.0
Libya,434.0
Lithuania,440.0
Lithuania,440.0
Lithuania,440.0
Lithuania,440.0
Lithuania,440.0
Lithuania,440.0
Lithuania,440.0
Lithuania,440.0
Lithuania,440.0
Lithuania,440.0
Lithuania,440.0
Lithuania,440.0
Lithuania,440.0
Luxembourg,442.0
Luxembourg,442.0
Luxembourg,442.0
Luxembourg,442.0
Luxembourg,442.0
Luxembourg,442.0
Luxembourg,442.0
Luxembourg,442.0
Luxembourg,442.0
Luxembourg,442.0
Luxembourg,442.0
Luxembourg,442.0
Luxembourg,442.0
Madagascar,450.0
Madagascar,450.0
Madagascar,450.0
Madagascar,450.0
Madagascar,450.0
Madagascar,450.0
Madagascar,450.0
Madagascar,450.0
Madagascar,450.0
Madagascar,450.0
Madagascar,450.0
Madagascar,450.0
Madagascar,450.0
Malawi,454.0
Malawi,454.0
Malawi,454.0
Malawi,454.0
Malawi,454.0
Malawi,454.0
Malawi,454.0
Malawi,454.0
Malawi,454.0
Malawi,454.0
Malawi,454.0
Malawi,454.0
Malawi,454.0
Malaysia,458.0
Malaysia,458.0
Malaysia,458.0
Malaysia,458.0
Malaysia,458.0
Malaysia,458.0
Malaysia,458.0
Malaysia,458.0
Malaysia,458.0
Malaysia,458.0
Malaysia,458.0
Malaysia,458.0
Malaysia,458.0
Maldives,462.0
Maldives,462.0
Mali,466.0
Mali,466.0
Mali,466.0
Mali,466.0
Mali,466.0
Mali,466.0
Mali,466.0
Mali,466.0
Mali,466.0
Mali,466.0
Mali,466.0
Mali,466.0
Mali,466.0
Malta,470.0
Malta,470.0
Malta,470.0
Malta,470.0
Malta,470.0
Malta,470.0
Malta,470.0
Malta,470.0
Malta,470.0
Malta,470.0
Malta,470.0
Malta,470.0
Malta,470.0
Mauritania,478.0
Mauritania,478.0
Mauritania,478.0
Mauritania,478.0
Mauritania,478.0
Mauritania,478.0
Mauritania,478.0
Mauritania,478.0
Mauritania,478.0
Mauritania,478.0
Mauritania,478.0
Mauritania,478.0
Mauritania,478.0
Mauritius,480.0
Mauritius,480.0
Mauritius,480.0
Mauritius,480.0
Mauritius,480.0
Mauritius,480.0
Mauritius,480.0
Mauritius,480.0
Mauritius,480.0
Mauritius,480.0
Mauritius,480.0
Mauritius,480.0
Mauritius,480.0
Mexico,484.0
Mexico,484.0
Mexico,484.0
Mexico,484.0
Mexico,484.0
Mexico,484.0
Mexico,484.0
Mexico,484.0
Mexico,484.0
Mexico,484.0
Mexico,484.0
Mexico,484.0
Mexico,484.0
Mongolia,496.0
Mongolia,496.0
Mongolia,496.0
Mongolia,496.0
Mongolia,496.0
Mongolia,496.0
Mongolia,496.0
Mongolia,496.0
Mongolia,496.0
Mongolia,496.0
Mongolia,496.0
Mongolia,496.0
Mongolia,496.0
Montenegro,499.0
Montenegro,499.0
Montenegro,499.0
Montenegro,499.0
Montenegro,499.0
Montenegro,499.0
Montenegro,499.0
Montenegro,499.0
Montenegro,499.0
Montenegro,499.0
Montenegro,499.0
Montenegro,499.0
Montenegro,499.0
Morocco,504.0
Morocco,504.0
Morocco,504.0
Morocco,504.0
Morocco,504.0
Morocco,504.0
Morocco,504.0
Morocco,504.0
Morocco,504.0
Morocco,504.0
Morocco,504.0
Morocco,504.0
Morocco,504.0
Mozambique,508.0
Mozambique,508.0
Mozambique,508.0
Mozambique,508.0
Mozambique,508.0
Mozambique,508.0
Mozambique,508.0
Mozambique,508.0
Mozambique,508.0
Mozambique,508.0
Mozambique,508.0
Mozambique,508.0
Myanmar,104.0
Myanmar,104.0
Myanmar,104.0
Myanmar,104.0
Myanmar,104.0
Myanmar,104.0
Myanmar,104.0
Myanmar,104.0
Myanmar,104.0
Myanmar,104.0
Myanmar,104.0
Myanmar,104.0
Myanmar,104.0
Namibia,516.0
Namibia,516.0
Namibia,516.0
Namibia,516.0
Namibia,516.0
Namibia,516.0
Namibia,516.0
Namibia,516.0
Namibia,516.0
Namibia,516.0
Namibia,516.0
Nepal,524.0
Nepal,524.0
Nepal,524.0
Nepal,524.0
Nepal,524.0
Nepal,524.0
Nepal,524.0
Nepal,524.0
Nepal,524.0
Nepal,524.0
Nepal,524.0
Nepal,524.0
Nepal,524.0
Netherlands,528.0
Netherlands,528.0
Netherlands,528.0
Netherlands,528.0
Netherlands,528.0
Netherlands,528.0
Netherlands,528.0
Netherlands,528.0
Netherlands,528.0
Netherlands,528.0
Netherlands,528.0
Netherlands,528.0
Netherlands,528.0
New Zealand,554.0
New Zealand,554.0
New Zealand,554.0
New Zealand,554.0
New Zealand,554.0
New Zealand,554.0
New Zealand,554.0
New Zealand,554.0
New Zealand,554.0
New Zealand,554.0
New Zealand,554.0
New Zealand,554.0
New Zealand,554.0
Nicaragua,558.0
Nicaragua,558.0
Nicaragua,558.0
Nicaragua,558.0
Nicaragua,558.0
Nicaragua,558.0
Nicaragua,558.0
Nicaragua,558.0
Nicaragua,558.0
Nicaragua,558.0
Nicaragua,558.0
Nicaragua,558.0
Nicaragua,558.0
Niger,562.0
Niger,562.0
Niger,562.0
Niger,562.0
Niger,562.0
Niger,562.0
Niger,562.0
Niger,562.0
Niger,562.0
Niger,562.0
Niger,562.0
Niger,562.0
Niger,562.0
Nigeria,566.0
Nigeria,566.0
Nigeria,566.0
Nigeria,566.0
Nigeria,566.0
Nigeria,566.0
Nigeria,566.0
Nigeria,566.0
Nigeria,566.0
Nigeria,566.0
Nigeria,566.0
Nigeria,566.0
Nigeria,566.0
North Cyprus,
North Cyprus,
North Cyprus,
North Cyprus,
North Cyprus,
North Cyprus,
North Cyprus,
North Cyprus,
North Cyprus,
North Macedonia,807.0
North Macedonia,807.0
North Macedonia,807.0
North Macedonia,807.0
North Macedonia,807.0
North Macedonia,807.0
North Macedonia,807.0
North Macedonia,807.0
North Macedonia,807.0
North Macedonia,807.0
North Macedonia,807.0
North Macedonia,807.0
North Macedonia,807.0
Norway,578.0
Norway,578.0
Norway,578.0
Norway,578.0
Norway,578.0
Norway,578.0
Norway,578.0
Norway,578.0
Norway,578.0
Norway,578.0
Norway,578.0
Norway,578.0
Norway,578.0
Oman,512.0
Oman,512.0
Oman,512.0
Pakistan,586.0
Pakistan,586.0
Pakistan,586.0
Pakistan,586.0
Pakistan,586.0
Pakistan,586.0
Pakistan,586.0
Pakistan,586.0
Pakistan,586.0
Pakistan,586.0
Pakistan,586.0
Pakistan,586.0
Pakistan,586.0
Panama,591.0
Panama,591.0
Panama,591.0
Panama,591.0
Panama,591.0
Panama,591.0
Panama,591.0
Panama,591.0
Panama,591.0
Panama,591.0
Panama,591.0
Panama,591.0
Panama,591.0
Paraguay,600.0
Paraguay,600.0
Paraguay,600.0
Paraguay,600.0
Paraguay,600.0
Paraguay,600.0
Paraguay,600.0
Paraguay,600.0
Paraguay,600.0
Paraguay,600.0
Paraguay,600.0
Paraguay,600.0
Paraguay,600.0
Peru,604.0
Peru,604.0
Peru,604.0
Peru,604.0
Peru,604.0
Peru,604.0
Peru,604.0
Peru,604.0
Peru,604.0
Peru,604.0
Peru,604.0
Peru,604.0
Peru,604.0
Philippines,608.0
Philippines,608.0
Philippines,608.0
Philippines,608.0
Philippines,608.0
Philippines,608.0
Philippines,608.0
Philippines,608.0
Philippines,608.0
Philippines,608.0
Philippines,608.0
Philippines,608.0
Philippines,608.0
Poland,616.0
Poland,616.0
Poland,616.0
Poland,616.0
Poland,616.0
Poland,616.0
Poland,616.0
Poland,616.0
Poland,616.0
Poland,616.0
Poland,616.0
Poland,616.0
Poland,616.0
Portugal,620.0
Portugal,620.0
Portugal,620.0
Portugal,620.0
Portugal,620.0
Portugal,620.0
Portugal,620.0
Portugal,620.0
Portugal,620.0
Portugal,620.0
Portugal,620.0
Portugal,620.0
Portugal,620.0
Puerto Rico,630.0
Puerto Rico,630.0
Qatar,634.0
Qatar,634.0
Qatar,634.0
Qatar,634.0
Qatar,634.0
Qatar,634.0
Qatar,634.0
Republic of Korea,410.0
Republic of Korea,410.0
Republic of Korea,410.0
Republic of Korea,410.0
Republic of Korea,410.0
Republic of Korea,410.0
Republic of Korea,410.0
Republic of Korea,410.0
Republic of Korea,410.0
Republic of Korea,410.0
Republic of Korea,410.0
Republic of Korea,410.0
Republic of Korea,410.0
Republic of Moldova,498.0
Republic of Moldova,498.0
Republic of Moldova,498.0
Republic of Moldova,498.0
Republic of Moldova,498.0
Republic of Moldova,498.0
Republic of Moldova,498.0
Republic of Moldova,498.0
Republic of Moldova,498.0
Republic of Moldova,498.0
Republic of Moldova,498.0
Republic of Moldova,498.0
Republic of Moldova,498.0
Romania,642.0
Romania,642.0
Romania,642.0
Romania,642.0
Romania,642.0
Romania,642.0
Romania,642.0
Romania,642.0
Romania,642.0
Romania,642.0
